id,title,release_date,overview,genres,poster_path
335787,Uncharted,2022-02-10,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.","Action, Adventure",/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg
329,Jurassic Park,1993-06-11,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.","Adventure, Science Fiction",/fjTU1Bgh3KJu4aatZil3sofR2zC.jpg
10195,Thor,2011-04-21,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.","Adventure, Fantasy, Action",/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg
8467,Dumb and Dumber,1994-12-16,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",Comedy,/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
353081,Mission: Impossible - Fallout,2018-07-13,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.","Action, Adventure",/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg
77,Memento,2000-10-11,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.","Mystery, Thriller",/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg
1023915,2073,2024-12-27,"Inspired by Chris Marker's iconic 1962 featurette La Jetée; the year is 2073—a not-so-distant dystopian future—and the setting is New San Francisco, the scorched-earth tech-dominant police state where democracy and personal freedom have been well and truly obliterated.","Thriller, Documentary, Science Fiction",/l67ir3kU53FYd6Vjwhqrkih1H1P.jpg
298618,The Flash,2023-06-13,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?","Adventure, Action, Science Fiction",/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg
9655,She's the Man,2006-03-17,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.","Comedy, Romance",/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg
812,Aladdin,1992-11-25,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.","Animation, Family, Adventure, Fantasy, Romance",/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
755679,Fast X: Part 2,,"The eleventh installment in The Fast Saga, and a direct sequel to ""Fast X"".","Action, Crime, Thriller",/lD8V3DBban95Mxz4sjuA81Tw771.jpg
11688,The Emperor's New Groove,2000-12-15,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.","Adventure, Animation, Comedy, Family, Fantasy",/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg
11224,Cinderella,1950-02-22,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!","Family, Fantasy, Animation, Romance",/4nssBcQUBadCTBjrAkX46mVEKts.jpg
55779,Final Destination 5,2011-08-12,"Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.","Horror, Mystery",/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg
402900,Ocean's Eight,2018-06-07,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.","Crime, Comedy, Action",/MvYpKlpFukTivnlBhizGbkAe3v.jpg
1329336,The Bad Guys: Haunted Heist,2024-10-02,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,"Animation, Comedy",/oEJC05CqPugMxC4rFu9r6r6vg6m.jpg
433808,The Ritual,2017-10-11,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.","Horror, Thriller, Mystery",/9022CYEGqYETCeXN1oE3uwYJWub.jpg
585083,Hotel Transylvania: Transformania,2022-01-31,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.","Animation, Comedy, Family, Adventure, Fantasy",/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg
16366,Joseph: King of Dreams,2002-12-04,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.","Family, Animation",/hYsera941L05ffmsXN5EYcepbB4.jpg
2109,Rush Hour,1998-09-18,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.","Action, Comedy, Crime",/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg
1210938,Revelations,2025-03-20,A pastor who believes in divine revelation and a detective haunted by visions pursue a missing person case — exposing their own demons in the process.,"Thriller, Crime, Mystery",/ak0HlRVsVzh8mvwIUZpZr0z6uqW.jpg
96721,Rush,2013-09-02,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all.","Drama, Action",/5hpcfL3WH5ArSPUlfD4E1TtaOd0.jpg
74,War of the Worlds,2005-06-13,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.","Adventure, Thriller, Science Fiction",/oZmJ6hD2dc6zLCIPgw8onPMo0QC.jpg
40070,Seeding of a Ghost,1983-12-29,"A Hong Kong taxi driver suffers after being cursed by a sorcerer he accidentally hit with his cab. After the driver's wife is raped and killed by teenage hooligans, he pleads with the sorcerer to lift the hex and restore his wife to the land of the living. Otherworldly zombie chaos ensues.","Horror, Thriller",/y6aUgCjbsEFqxEVHfjXehVuOQTu.jpg
116149,Paddington,2014-11-24,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.","Comedy, Adventure, Family",/wpchRGhRhvhtU083PfX2yixXtiw.jpg
456173,Minecraft: Through the Nether Portal,2017-05-16,"Minecraft: Through the Nether Portal takes you on a journey through the ever-evolving, epic game of Minecraft. Its popularity is opening up a whole new world for this generation, with millions of new players signing up each week. With exclusive interviews from industry experts and Minecraft’s biggest YouTube players, Dan TDM and Ali-A, we look at how the game is now being used as a tool for education and teaching while digging deeper into the creativity behind the game.",Documentary,/fLCB9f2zqdksQxLPUPJpPWUP7xL.jpg
1395724,Chijin no Ai,2024-11-29,"Kawai Joji, an aspiring screenwriter who has won a screenplay competition but has yet to make his professional debut, meets a beautiful woman, Naomi, in a rundown bar one day. Naomi says she is working at the bar while aiming to become an actress. On another day, Joji is asked by his screenplay instructor if he would like to write a screenplay for a film based on Tanizaki Junichiro's ""A Fool's Love"" on his behalf. Joji is determined to succeed this time, but struggles to write the script. Meanwhile, Joji meets Naomi again, and the two of them quickly become closer, but...",Drama,/fKNBwFKX4VMC73hJr81GpsoUsQO.jpg
270946,Penguins of Madagascar,2014-11-22,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.","Family, Animation, Adventure, Comedy",/gbrNsZ1dOK789NwWPyC0SuEABgr.jpg
1302004,Kaskasero,2024-07-26,"A talented mechanic and driver, Migs quickly finds success when a customer he likes, Gabbi, leads him into the life of street car racing. But as he goes along this life and learns of Gabbi’s past, Migs makes rash decisions that might put the brakes on their relationship.",Drama,/qSpFNnFC3il0bdhyynzJgwlMRnv.jpg
4232,Scream,1996-12-20,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.","Crime, Horror, Mystery",/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg
969492,Land of Bad,2024-02-09,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.","Action, War, Thriller",/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg
1460265,Crazy Texas,2025-04-04,"Amidst the festive spirit of Christmas in a small Texas town, two sisters find themselves embroiled in a dangerous struggle to safeguard their family wealth and deeply held religious convictions.",Horror,/6Ms6av0iGFeVSK5leKdOCFjv9qC.jpg
531428,Portrait of a Lady on Fire,2019-09-18,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.","Drama, Romance, History",/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg
335778,Risen,2016-02-18,"Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.","Action, Adventure, Drama, Fantasy",/6hGh4z503k8wA8mLlmvwhTSGja.jpg
